file,settimana,modifiche,data_rota,staff,tipo_turno,ore_lavoro,ora_entrata,ora_uscita,linea_completa,periodo,data_parsed,giorno_settimana,is_weekend,festivo,is_festivo
ROTA 27_30.06-06.07.25 -PISA.pdf,27.0,,lunedì 30 giugno 2025,CIR,NORMALE,"6,5",10:00,16:30,"PAC 10,00-16,30 6,5 10:00 #### CIR 10,00-16,30 6,5 10:00 #### VIS 10,30-16,30 6,0 10:30 16:30 PAC 10,30-17,00 6,5 10:30 17:00 PAG 10,00-16,00 6,0 10:00 #### VIS 10,30-16,30 6,0 10:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 27_30.06-06.07.25 -PISA.pdf,27.0,,lunedì 30 giugno 2025,CIR,NORMALE,"6,5",16:00,22:30,"CIR 16,00-22,30 6,5 16:00 #### VIS 16,30-22,30 6,0 16:30 #### PAC 16,00-22,30 6,5 16:30 22:30 PAG 16,30-22,30 6,0 16:30 22:30 PAC 15,30-22,00 6,5 15:00 #### VIS 13,00-21,00 8,0 13:00 #### CIR 16,30-22,30 6,0 16:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 27_30.06-06.07.25 -PISA.pdf,27.0,,lunedì 30 giugno 2025,CIR,RIPO,,01:00,09:00,PAG RIPO 1:00 9:00 PAG RDOM 1:00 9:00 CIR RIPO 1:00 9:00 VIS RIPO 1:00 9:00 VIS RDOM 1:00 9:00 PAC RIPO 1:00 9:00 PAC RDOM 1:00 9:00,Periodo 2 (Mag-Ago),,,False,,False
ROTA 27_30.06-06.07.25 -PISA.pdf,27.0,,lunedì 30 giugno 2025,CIR,RDOM,,01:00,09:00,OFF CIR RDOM 1:00 9:00,Periodo 2 (Mag-Ago),,,False,,False
ROTA 28_07.07-13.07.25 -PISA.pdf,28.0,,lunedì 7 luglio 2025,CIR,NORMALE,6,04:30,10:30,"TAM 04,30-10,30 6,0 4:30 #### TAM 04,30-10,30 6,0 4:30 #### PAC 04,30-10,30 6,0 4:30 10:30 VIS 04,30-11,00 6,5 4:30 11:00 CIR 04,30-10,30 6,0 4:30 #### PAC 05,00-13,00 8,0 5:00 #### VIS 04,30-11,00 6,5 4:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 28_07.07-13.07.25 -PISA.pdf,28.0,,lunedì 7 luglio 2025,CIR,NORMALE,"6,5",10:00,16:30,"CIR 10,00-16,30 6,5 10:00 #### CIR 10,00-16,30 6,5 10:00 #### VIS 10,00-16,30 6,5 10:30 16:30 CIR 10,30-17,00 6,5 10:30 17:00 PAC 10,00-16,00 6,0 10:00 #### TAM 10,30-16,30 6,0 10:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 28_07.07-13.07.25 -PISA.pdf,28.0,,lunedì 7 luglio 2025,CIR,NORMALE,"6,5",16:00,22:30,"VIS 16,00-22,30 6,5 16:00 #### VIS 16,30-22,30 6,0 16:30 #### CIR 16,00-22,30 6,5 16:30 22:30 PAC 16,30-22,30 6,0 16:30 22:30 TAM 16,00-22,00 6,0 16:00 #### TAM 13,00-21,00 8,0 13:00 #### PAC 16,30-22,30 6,0 16:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 28_07.07-13.07.25 -PISA.pdf,28.0,,lunedì 7 luglio 2025,CIR,RIPO,,01:00,09:00,PAC RIPO 1:00 9:00 PAC RDOM 1:00 9:00 TAM RIPO 1:00 9:00 TAM RDOM 1:00 9:00 VIS RIPO 1:00 9:00 VIS RDOM 1:00 9:00 CIR RDOM 1:00 9:00,Periodo 2 (Mag-Ago),,,False,,False
ROTA 28_07.07-13.07.25 -PISA.pdf,28.0,,lunedì 7 luglio 2025,CIR,RIPO,,01:00,09:00,OFF CIR RIPO 1:00 9:00,Periodo 2 (Mag-Ago),,,False,,False
ROTA 29 mod1_14.07-20.07.25 -PISA.pdf,29.0,mod1,lunedì 14 luglio 2025,CIR,RIPO,,01:00,09:00,PAG RIPO 1:00 9:00 PAC RIPO 1:00 9:00 PAC RDOM 1:00 9:00 TAM RIPO 1:00 9:00 CIR RIPO 1:00 9:00 CIR RIPO 1:00 9:00 CIR RDOM 1:00 9:00,Periodo 2 (Mag-Ago),,,False,,False
ROTA 29 mod1_14.07-20.07.25 -PISA.pdf,29.0,mod1,lunedì 14 luglio 2025,CIR,FERIOR,,08:00,08:00,CIR FERIOR 8:00 #### CIR FERIOR 8:00 #### CIR FERIOR 8:00 16:00 CIR FERIOR 8:00 16:00,Periodo 2 (Mag-Ago),,,False,,False
ROTA 30 mod1_21.07-27.07.25 -PISA.pdf,30.0,mod1,lunedì 21 luglio 2025,CIR,RIPO,,01:00,09:00,PAC RIPO 1:00 9:00 TAM RIPO 1:00 9:00 VIS RIPO 1:00 9:00 PAG RIPO 1:00 9:00 CIR RIPO 1:00 9:00 CIR RIPO 1:00 9:00 CIR RDOM 1:00 9:00,Periodo 2 (Mag-Ago),,,False,,False
ROTA 30 mod1_21.07-27.07.25 -PISA.pdf,30.0,mod1,lunedì 21 luglio 2025,CIR,FERIOR,,08:00,08:00,CIR FERIOR 8:00 #### CIR FERIOR 8:00 #### CIR FERIOR 8:00 16:00 CIR FERIOR 8:00 16:00,Periodo 2 (Mag-Ago),,,False,,False
ROTA 31_28.07-03.08.25 -PISA.pdf,31.0,,lunedì 28 luglio 2025,CIR,NORMALE,6,10:30,16:30,"CIR 10,30-16,30 6,0 10:30 #### CIR 10,30-17,00 6,5 10:00 #### VIS 10,30-16,30 6,0 10:30 16:30 CIR 10,00-16,30 6,5 10:00 16:30 PAG 10,00-16,30 6,5 10:00 #### TAM 10,30-16,30 6,0 10:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 31_28.07-03.08.25 -PISA.pdf,31.0,,lunedì 28 luglio 2025,CIR,NORMALE,6,16:30,22:30,"VIS 16,30-22,30 6,0 16:30 #### TAM 16,30-22,30 6,0 16:30 #### CIR 16,00-22,30 6,5 16:00 22:30 PAG 16,00-22,30 6,5 16:00 22:30 CIR 16,00-22,30 6,5 16:00 #### TAM 13,00-21,00 8,0 13:00 #### PAG 16,30-22,30 6,0 16:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 31_28.07-03.08.25 -PISA.pdf,31.0,,lunedì 28 luglio 2025,CIR,RIPO,,01:00,09:00,PAG RIPO 1:00 9:00 VIS RIPO 1:00 9:00 TAM RIPO 1:00 9:00 TAM RDOM 1:00 9:00 VIS RDOM 1:00 9:00 PAG RDOM 1:00 9:00 CIR RDOM 1:00 9:00,Periodo 2 (Mag-Ago),,,False,,False
ROTA 31_28.07-03.08.25 -PISA.pdf,31.0,,lunedì 28 luglio 2025,CIR,RIPO,,01:00,09:00,OFF PAC RIPO 1:00 9:00 CIR RIPO 1:00 9:00 PAC RDOM 1:00 9:00,Periodo 2 (Mag-Ago),,,False,,False
ROTA 32_04.08-10.08.25 -PISA.pdf,32.0,,lunedì 4 agosto 2025,CIR,NORMALE,6,04:30,10:30,"TAM 04,30-10,30 6,0 4:30 #### CIR 04,30-10,30 6,0 4:30 #### CIR 04,30-10,30 6,0 4:30 10:30 PAC 04,30-10,30 6,0 4:30 10:30 PAG 04,30-10,30 6,0 4:30 #### CIR 05,00-13,00 8,0 5:00 #### PAC 04,30-11,00 6,5 4:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 32_04.08-10.08.25 -PISA.pdf,32.0,,lunedì 4 agosto 2025,CIR,NORMALE,6,10:30,16:30,"CIR 10,30-16,30 6,0 10:30 #### PAG 10,00-16,30 6,5 10:00 #### PAC 10,00-16,30 6,5 10:00 16:30 PAG 10,00-16,30 6,5 10:00 16:30 TAM 10,30-16,30 6,0 10:30 #### TAM 10,30-16,30 6,0 10:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 32_04.08-10.08.25 -PISA.pdf,32.0,,lunedì 4 agosto 2025,CIR,NORMALE,"6,5",16:00,22:30,"PAG 16,00-22,30 6,5 16:00 #### PAC 16,00-22,30 6,5 16:00 #### PAG 16,00-22,30 6,5 16:00 22:30 TAM 16,30-22,30 6,0 16:30 22:30 PAC 16,00-22,30 6,5 16:00 #### TAM 13,00-21,00 8,0 13:00 #### CIR 16,30-22,30 6,0 16:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 32_04.08-10.08.25 -PISA.pdf,32.0,,lunedì 4 agosto 2025,CIR,RIPO,,01:00,09:00,PAC RIPO 1:00 9:00 TAM RIPO 1:00 9:00 TAM RDOM 1:00 9:00 CIR RIPO 1:00 9:00 CIR RDOM 1:00 9:00 PAC RDOM 1:00 9:00 PAG RDOM 1:00 9:00,Periodo 2 (Mag-Ago),,,False,,False
ROTA 33_11.08-17.08.25 -PISA.pdf,33.0,,lunedì 11 agosto 2025,CIR,NORMALE,"6,5",04:30,11:00,"VIS 04,30-11,00 6,5 4:30 #### VIS 04,30-10,30 6,0 4:30 #### TAM 04,30-10,30 6,0 4:30 10:30 VIS 04,30-11,00 6,5 4:30 11:00 CIR 04,30-10,30 6,0 4:30 #### CIR 05,00-13,00 8,0 5:00 #### PAC 04,30-11,00 6,5 4:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 33_11.08-17.08.25 -PISA.pdf,33.0,,lunedì 11 agosto 2025,CIR,NORMALE,6,10:30,16:30,"PAC 10,30-16,30 6,0 10:30 #### CIR 10,30-16,30 6,0 10:30 #### VIS 10,30-16,30 6,0 10:30 16:30 PAC 10,30-17,00 6,5 10:30 17:00 VIS 10,00-17,00 7,0 10:00 #### TAM 10,30-16,30 6,0 10:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 33_11.08-17.08.25 -PISA.pdf,33.0,,lunedì 11 agosto 2025,CIR,NORMALE,6,16:30,22:30,"CIR 16,30-22,30 6,0 16:30 #### PAC 16,00-22,30 6,5 16:00 #### PAC 16,00-22,30 6,5 16:00 22:30 TAM 16,30-22,30 6,0 16:30 22:30 TAM 16,30-22,30 6,0 16:30 #### TAM 13,00-21,00 8,0 13:00 #### CIR 16,30-22,30 6,0 16:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 33_11.08-17.08.25 -PISA.pdf,33.0,,lunedì 11 agosto 2025,CIR,RIPO,,01:00,09:00,TAM RIPO 1:00 9:00 TAM RDOM 1:00 9:00 CIR RIPO 1:00 9:00 CIR RDOM 1:00 9:00 PAG RIPO 1:00 9:00 PAG RIPO 1:00 9:00 PAG RDOM 1:00 9:00,Periodo 2 (Mag-Ago),,,False,,False
ROTA 34_18.08-24.08.25 -PISA.pdf,34.0,,lunedì 18 agosto 2025,CIR,NORMALE,"6,5",04:30,11:00,"PAC 04,30-11,00 6,5 4:30 #### CIR 04,30-10,30 6,0 4:30 #### PAG 04,30-10,30 6,0 4:30 10:30 PAG 04,30-11,00 6,5 4:30 11:00 PAC 04,30-11,00 6,5 4:30 #### TAM 05,00-13,00 8,0 5:00 #### TAM 04,30-10,30 6,0 4:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 34_18.08-24.08.25 -PISA.pdf,34.0,,lunedì 18 agosto 2025,CIR,NORMALE,6,10:30,16:30,"CIR 10,30-16,30 6,0 10:30 #### PAG 10,00-16,30 6,5 10:00 #### PAC 10,30-16,30 6,0 10:30 16:30 PAC 10,30-17,00 6,5 10:30 17:00 TAM 10,30-16,30 6,0 10:30 #### CIR 10,30-16,30 6,0 10:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 34_18.08-24.08.25 -PISA.pdf,34.0,,lunedì 18 agosto 2025,CIR,NORMALE,"6,5",16:00,22:30,"PAG 16,00-22,30 6,5 16:00 #### PAC 16,00-22,30 6,5 16:00 #### TAM 16,30-22,30 6,0 16:30 22:30 TAM 16,30-22,30 6,0 16:30 22:30 CIR 16,30-22,30 6,0 16:30 #### CIR 13,00-21,00 8,0 13:00 #### PAG 16,00-22,30 6,5 16:00 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 34_18.08-24.08.25 -PISA.pdf,34.0,,lunedì 18 agosto 2025,CIR,RIPO,,01:00,09:00,TAM RIPO 1:00 9:00 TAM RDOM 1:00 9:00 CIR RIPO 1:00 9:00 CIR RDOM 1:00 9:00 VIS RIPO 1:00 9:00 PAC RIPO 1:00 9:00 VIS RDOM 1:00 9:00,Periodo 2 (Mag-Ago),,,False,,False
ROTA 35 mod1_25.08-31.08.25 -PISA.pdf,35.0,mod1,lunedì 25 agosto 2025,CIR,NORMALE,6,04:30,10:30,"CIR 04,30-10,30 6,0 4:30 #### PAG 04,30-10,30 6,0 4:30 #### TAM 04,30-10,30 6,0 4:30 10:30 CIR 04,30-11,00 6,5 4:30 11:00 PAC 04,30-11,00 6,5 4:30 #### PAG 05,00-13,00 8,0 5:00 #### PAG 04,30-10,30 6,0 4:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 35 mod1_25.08-31.08.25 -PISA.pdf,35.0,mod1,lunedì 25 agosto 2025,CIR,NORMALE,6,10:00,16:00,"PAG 10,00-16,00 6,0 10:00 #### CIR 10,00-16,30 6,5 10:00 #### PAC 10,00-16,30 6,5 10:00 16:30 PAC 10,30-17,00 6,5 10:30 17:00 TAM 10,30-16,30 6,0 10:30 #### CIR 10,00-16,30 6,5 10:00 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 35 mod1_25.08-31.08.25 -PISA.pdf,35.0,mod1,lunedì 25 agosto 2025,CIR,NORMALE,"6,5",16:00,22:30,"PAC 16,00-22,30 6,5 16:00 #### PAC 16,30-22,30 6,0 16:30 #### PAG 16,30-22,30 6,0 16:30 22:30 TAM 16,30-22,30 6,0 16:30 22:30 CIR 16,00-22,30 6,5 16:00 #### TAM 13,00-21,00 8,0 13:00 #### TAM 16,30-22,30 6,0 16:30 ####",Periodo 2 (Mag-Ago),,,False,,False
ROTA 35 mod1_25.08-31.08.25 -PISA.pdf,35.0,mod1,lunedì 25 agosto 2025,CIR,RIPO,,01:00,09:00,TAM RIPO 1:00 9:00 TAM RDOM 1:00 9:00 CIR RIPO 1:00 9:00 PAG RIPO 1:00 9:00 VIS RIPO 1:00 9:00 PAC RIPO 1:00 9:00 VIS RDOM 1:00 9:00,Periodo 2 (Mag-Ago),,,False,,False
ROTA 35 mod1_25.08-31.08.25 -PISA.pdf,35.0,mod1,lunedì 25 agosto 2025,CIR,RDOM,,01:00,09:00,OFF PAG RDOM 1:00 9:00 CIR RDOM 1:00 9:00 PAC RDOM 1:00 9:00,Periodo 2 (Mag-Ago),,,False,,False
ROTA 36_01.09-07.09.25 -PISA.pdf,36.0,,lunedì 1 settembre 2025,CIR,NORMALE,6,04:30,10:30,"CIR 04,30-10,30 6,0 4:30 #### TAM 04,30-10,30 6,0 4:30 #### TAM 04,30-10,30 6,0 4:30 10:30 VIS 04,30-11,00 6,5 4:30 11:00 VIS 04,30-11,00 6,5 4:30 #### PAG 05,00-13,00 8,0 5:00 #### PAG 04,30-10,30 6,0 4:30 ####",Periodo 3 (Set-Dic),,,False,,False
ROTA 36_01.09-07.09.25 -PISA.pdf,36.0,,lunedì 1 settembre 2025,CIR,NORMALE,6,10:00,16:00,"PAG 10,00-16,00 6,0 10:00 #### PAG 10,00-16,00 6,0 10:00 #### CIR 10,00-16,30 6,5 10:00 16:30 CIR 10,30-17,00 6,5 10:30 17:00 TAM 10,30-16,30 6,0 10:30 #### VIS 10,30-16,30 6,0 10:30 ####",Periodo 3 (Set-Dic),,,False,,False
ROTA 36_01.09-07.09.25 -PISA.pdf,36.0,,lunedì 1 settembre 2025,CIR,NORMALE,"6,5",16:00,22:30,"VIS 16,00-22,30 6,5 16:00 #### VIS 16,00-22,30 6,5 16:00 #### PAG 16,30-22,30 6,0 16:30 22:30 TAM 16,30-22,30 6,0 16:30 22:30 CIR 16,00-22,30 6,5 16:00 #### TAM 13,00-21,00 8,0 13:00 #### CIR 16,00-22,30 6,5 16:00 ####",Periodo 3 (Set-Dic),,,False,,False
ROTA 36_01.09-07.09.25 -PISA.pdf,36.0,,lunedì 1 settembre 2025,CIR,RIPO,,01:00,09:00,TAM RIPO 1:00 9:00 CIR RIPO 1:00 9:00 VIS RIPO 1:00 9:00 PAG RIPO 1:00 9:00 MOR RIPO 1:00 9:00 VIS RDOM 1:00 9:00 MOR RDOM 1:00 9:00,Periodo 3 (Set-Dic),,,False,,False
ROTA 36_01.09-07.09.25 -PISA.pdf,36.0,,lunedì 1 settembre 2025,CIR,RDOM,,01:00,09:00,OFF PAG RDOM 1:00 9:00 CIR RDOM 1:00 9:00 TAM RDOM 1:00 9:00,Periodo 3 (Set-Dic),,,False,,False
ROTA 37_08.09-14.09.25 -PISA.pdf,37.0,,lunedì 8 settembre 2025,CIR,NORMALE,,08:00,08:00,PERMESSI CIR PARGG 8:00 #### CIR PARGG 8:00 #### CIR PARGG 8:00 16:00 CIR PARGG 8:00 16:00 CIR PARGG 1:00 9:00 CIR PARGG 1:00 9:00 CIR PARGG 1:00 9:00,Periodo 3 (Set-Dic),,,False,,False
ROTA 38_15.09-21.09.25 -PISA.pdf,38.0,,lunedì 15 settembre 2025,CIR,NORMALE,6,07:30,13:30,"PISA ARRIVI VIS 7,30-13,30 6,0 7:30 #### VIS 7,30-13,30 6,0 7:30 #### CIR 7,30-13,30 6,0 7:30 13:30 CIR 7,30-15,30 8,0 7:30 15:30 CIR 7,30-13,30 6,0 7:30 #### CIR 7,30-13,30 6,0 7:30 #### PAG 7,00-15,00 8,0 7:00 ####",Periodo 3 (Set-Dic),,,False,,False
ROTA 38_15.09-21.09.25 -PISA.pdf,38.0,,lunedì 15 settembre 2025,CIR,NORMALE,8,13:30,21:30,"121 PAG 13,30-21,30 8,0 13:30 #### PAG 13,30-21,30 8,0 13:30 #### PAG 13,30-21,30 8,0 13:30 21:30 VIS 15,30-21,30 6,0 15:30 21:30 VIS 13,30-20,00 6,5 13:30 #### VIS 13,30-21,00 7,5 13:30 #### CIR 15,00-21,00 6,0 15:00 ####",Periodo 3 (Set-Dic),,,False,,False
ROTA 38_15.09-21.09.25 -PISA.pdf,38.0,,lunedì 15 settembre 2025,CIR,RIPO,,01:00,09:00,CIR RIPO 1:00 9:00 CIR RDOM 1:00 9:00 VIS RIPO 1:00 9:00 PAG RIPO 1:00 9:00 PAG RIPO 1:00 9:00 TAM RIPO 1:00 9:00 TAM RDOM 1:00 9:00,Periodo 3 (Set-Dic),,,False,,False
ROTA 39_22.09-28.09.25 -PISA.pdf,39.0,,lunedì 22 settembre 2025,CIR,NORMALE,"6,5",10:30,17:00,"VIS 10,30-17,00 6,5 10:30 #### VIS 10,30-17,00 6,5 10:30 #### CIR 10,30-16,30 6,0 10:30 16:30 CIR 10,30-16,30 6,0 10:30 16:30 CIR 10,30-16,30 6,0 10:30 #### TAM 10,00-16,30 6,5 10:00 ####",Periodo 3 (Set-Dic),,,False,,False
ROTA 39_22.09-28.09.25 -PISA.pdf,39.0,,lunedì 22 settembre 2025,CIR,NORMALE,6,16:30,22:30,"PAG 16,30-22,30 6,0 16:30 #### PAG 16,30-22,30 6,0 16:30 #### TAM 16,30-22,30 6,0 16:30 22:30 TAM 16,00-22,30 6,5 16:00 22:30 VIS 16,00-22,30 6,5 16:00 #### CIR 13,00-21,00 8,0 13:00 #### CIR 16,30-22,30 6,0 16:30 ####",Periodo 3 (Set-Dic),,,False,,False
ROTA 39_22.09-28.09.25 -PISA.pdf,39.0,,lunedì 22 settembre 2025,CIR,RIPO,,01:00,09:00,CIR RIPO 1:00 9:00 CIR RDOM 1:00 9:00 PAG RIPO 1:00 9:00 PAG RDOM 1:00 9:00 MOR RIPO 1:00 9:00 VIS RIPO 1:00 9:00 MOR RDOM 1:00 9:00,Periodo 3 (Set-Dic),,,False,,False
ROTA 40 MOD1_29.09-05.10.25 -PISA.pdf,40.0,mod1,lunedì 29 settembre 2025,CIR,NORMALE,"6,5",04:30,11:00,"VIS 04,30-11,00 6,5 4:30 #### VIS 04,30-11,00 6,5 4:30 #### PAG 04,30-12,30 8,0 4:30 12:30 CIR 04,30-12,30 8,0 4:30 12:30 PAG 07,00-15,00 8,0 7:00 ####",Periodo 3 (Set-Dic),,,False,,False
ROTA 40 MOD1_29.09-05.10.25 -PISA.pdf,40.0,mod1,lunedì 29 settembre 2025,CIR,NORMALE,8,09:00,17:00,"PAG 09,00-17,00 8,0 9:00 #### CIR 09,00-17,00 8,0 9:00 #### MOR 10,30-16,30 6,0 10:30 16:30 PAG 09,00-17,00 8,0 9:00 17:00 CIR 08,30-16,30 8,0 8:30 #### MOR 07,30-14,30 7,0 7:30 ####",Periodo 3 (Set-Dic),,,False,,False
ROTA 40 MOD1_29.09-05.10.25 -PISA.pdf,40.0,mod1,lunedì 29 settembre 2025,CIR,NORMALE,6,16:30,22:30,"TAM 16,30-22,30 6,0 16:30 #### TAM 16,00-22,30 6,5 16:00 #### VIS 16,00-22,30 6,5 16:00 22:30 VIS 16,00-22,30 6,5 16:00 22:30 VIS 16,30-22,30 6,0 16:30 #### CIR 14,30-22,30 8,0 14:30 #### MOR 15,00-22,30 7,5 15:00 ####",Periodo 3 (Set-Dic),,,False,,False
ROTA 40 MOD1_29.09-05.10.25 -PISA.pdf,40.0,mod1,lunedì 29 settembre 2025,CIR,RIPO,,01:00,09:00,CIR RIPO 1:00 9:00 PAG RIPO 1:00 9:00 CIR RIPO 1:00 9:00 TAM RDOM 1:00 9:00 MOR RDOM 1:00 9:00 VIS RIPO 1:00 9:00 CIR RDOM 1:00 9:00,Periodo 3 (Set-Dic),,,False,,False
ROTA 41_06.10-12.10.25 -PISA.pdf,41.0,,lunedì 6 ottobre 2025,CIR,NORMALE,7,07:30,14:30,"PISA ARRIVI CIR 7,30-14,30 7,0 7:30 14:30 PAG 07,00-15,00 8,0 7:00 #### PAG 07,00-15,00 8,0 7:00 #### PAG 07,00-15,00 8,0 7:00 ####",Periodo 3 (Set-Dic),,,False,,False
ROTA 41_06.10-12.10.25 -PISA.pdf,41.0,,lunedì 6 ottobre 2025,CIR,NORMALE,6,11:00,17:00,"CIR 11,00-17,00 6,0 11:00 #### MOR 10,00-17,00 7,0 10:00 #### CIR 10,30-16,30 6,0 10:30 16:30",Periodo 3 (Set-Dic),,,False,,False
ROTA 41_06.10-12.10.25 -PISA.pdf,41.0,,lunedì 6 ottobre 2025,CIR,NORMALE,8,14:30,22:30,"121 TAM 14,30-22,30 8,0 14:30 22:30 CIR 15,00-22,00 7,0 15:00 #### TAM 15,00-21,00 6,0 15:00 #### TAM 15,00-21,00 6,0 15:00 ####",Periodo 3 (Set-Dic),,,False,,False
ROTA 41_06.10-12.10.25 -PISA.pdf,41.0,,lunedì 6 ottobre 2025,CIR,NORMALE,6,16:30,22:30,"MOR 16,30-22,30 6,0 16:30 #### CIR 16,30-22,30 6,0 16:30 #### TAM 16,30-22,30 6,0 16:30 22:30",Periodo 3 (Set-Dic),,,False,,False
ROTA 41_06.10-12.10.25 -PISA.pdf,41.0,,lunedì 6 ottobre 2025,CIR,RIPO,,01:00,09:00,TAM RIPO 1:00 9:00 PAG RIPO 1:00 9:00 PAG RIPO 1:00 9:00 PAG RDOM 1:00 9:00 TAM RDOM 1:00 9:00 VIS RIPO 1:00 9:00 CIR RDOM 1:00 9:00,Periodo 3 (Set-Dic),,,False,,False
ROTA 41_06.10-12.10.25 -PISA.pdf,41.0,,lunedì 6 ottobre 2025,CIR,RIPO,,01:00,09:00,OFF MOR RIPO 1:00 9:00 VIS RIPO 1:00 9:00 CIR RIPO 1:00 9:00 VIS RDOM 1:00 9:00,Periodo 3 (Set-Dic),,,False,,False
ROTA 42_13.10-19.10.25 -PISA.pdf,42.0,,lunedì 13 ottobre 2025,CIR,NORMALE,7,04:30,11:30,"VIS 04,30-11,30 7,0 4:30 #### CIR 04,30-11,00 6,5 4:30 #### PAG 04,30-11,30 7,0 4:30 11:30 PAG 4,30-11,30 7,0 4:30 11:30 VIS 4,30-10,30 6,5 4:30 #### VIS 4,30-11,00 6,5 4:30 #### TAM 4,30-11,30 7,0 4:30 ####",Periodo 3 (Set-Dic),,,False,,False
ROTA 42_13.10-19.10.25 -PISA.pdf,42.0,,lunedì 13 ottobre 2025,CIR,NORMALE,6,11:00,17:00,"CIR 11,00-17,00 6,0 11:00 #### TAM 10,00-17,00 7,0 10:00 #### TAM 10,30-16,30 6,0 10:30 16:30 CIR 11,00-17,00 6,0 11:00 17:00 PAG 10,00-16,00 6,0 10:00 #### PAG 10,30-16,30 6,0 10:30 #### MOR 10,30-16,30 6,0 10:30 ####",Periodo 3 (Set-Dic),,,False,,False
ROTA 42_13.10-19.10.25 -PISA.pdf,42.0,,lunedì 13 ottobre 2025,CIR,NORMALE,6,16:30,22:30,"TAM 16,30-22,30 6,0 16:30 #### VIS 16,30-22,30 6,5 16:00 #### VIS 16,00-22,30 6,5 16:00 22:30 TAM 16,30-22,30 6,0 16:30 22:30 CIR 15,30-22,30 7,0 15:30 #### CIR 16,00-22,30 6,5 16:00 #### PAG 16,30-22,30 6,0 16:30 ####",Periodo 3 (Set-Dic),,,False,,False
ROTA 42_13.10-19.10.25 -PISA.pdf,42.0,,lunedì 13 ottobre 2025,CIR,RIPO,,01:00,09:00,PAG RIPO 1:00 9:00 PAG RDOM 1:00 9:00 CIR RIPO 1:00 9:00 VIS RIPO 1:00 9:00 TAM RIPO 1:00 9:00 TAM RDOM 1:00 9:00 CIR RDOM 1:00 9:00,Periodo 3 (Set-Dic),,,False,,False
ROTA 43_20.10-26.10.25 -PISA.pdf,43.0,,lunedì 20 ottobre 2025,CIR,NORMALE,8,04:30,12:30,"TAM 04,30-12,30 8,0 4:30 #### TAM 04,30-12,30 8,0 4:30 #### CIR 04,30-12,30 8,0 4:30 12:30 VIS 4,30-12,30 8,0 4:30 12:30 MOR 4,30-11,30 7,0 4:30 #### PAG 4,30-12,30 8,0 4:30 #### PAG 4,30-12,30 8,0 4:30 ####",Periodo 3 (Set-Dic),,,False,,False
ROTA 43_20.10-26.10.25 -PISA.pdf,43.0,,lunedì 20 ottobre 2025,CIR,NORMALE,8,09:00,17:00,"PAG 9,00-17,00 8,0 9:00 #### CIR 9,00-17,00 8,0 9:00 #### VIS 09,00-17,00 8,0 9:00 17:00 CIR 09,00-17,00 8,0 9:00 17:00 PAG 09,00-17,00 8,0 9:00 #### MOR 10,30-16,30 6,0 10:30 #### MOR 10,30-16,30 6,0 10:30 ####",Periodo 3 (Set-Dic),,,False,,False
ROTA 43_20.10-26.10.25 -PISA.pdf,43.0,,lunedì 20 ottobre 2025,CIR,NORMALE,"6,5",16:00,22:30,"MOR 16,00-22,30 6,5 16:00 #### MOR 16,00-22,30 6,5 16:00 #### TAM 14,30-22,30 8,0 14:30 22:30 TAM 14,30-22,30 8,0 14:30 22:30 CIR 14,30-22,30 8,0 14:30 #### VIS 14,30-22,30 8,0 14:30 #### VIS 14,30-22,30 8,0 14:30 ####",Periodo 3 (Set-Dic),,,False,,False
ROTA 43_20.10-26.10.25 -PISA.pdf,43.0,,lunedì 20 ottobre 2025,CIR,RIPO,,01:00,09:00,CIR RIPO 1:00 9:00 VIS RIPO 1:00 9:00 MOR RIPO 1:00 9:00 MOR RDOM 1:00 9:00 TAM RIPO 1:00 9:00 TAM RIPO 1:00 9:00 CIR RDOM 1:00 9:00,Periodo 3 (Set-Dic),,,False,,False
ROTA 43_20.10-26.10.25 -PISA.pdf,43.0,,lunedì 20 ottobre 2025,CIR,RIPO,,01:00,09:00,OFF VIS RIPO 1:00 9:00 PAG RIPO 1:00 9:00 PAG RIPO 1:00 9:00 PAG RDOM VIS RDOM 1:00 CIR RIPO 1:00 9:00 TAM RDOM 1:00 9:00,Periodo 3 (Set-Dic),,,False,,False
